,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
9432,yaba,Off community road AkokaJibowu Yaba Lagos,4 beds 4 baths 4 Toilets,4,4,4,4brm duplex wit a room bq at Lavender 2 estate yabatech quaters - #3m/1yr,3000000.0,,8CJSX,"Updated 15 Jan 2020, Added 03 Jul 2019",,4 Bedroom,"Just out for letting:
4brm duplex wit a room bq at Lavender 2 estate yabatech quaters - #3m/1yr"
9433,yaba,Commercial avenueSabo Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,3000sqm land,500000000.0,,8CGWR,"Updated 15 Jan 2020, Added 07 Jun 2019",,,"FRESH JOINT VENTURE!!!

SIZE: 3000sqm
VALUE: ?500m
LOCATION: @ Commercial Avenue, Sabo Yaba, Lagos
Proposal: Open
Premium: No
Sharing Formula: Shall be jointly discussed & agreed @ d meeting

Facilitators' FEES: 10%

TITLE: Land Certificate"
9434,yaba,Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Executive & recently built Miniflat, screeded walls, ample parking space, gated, fenced with security guard, upstairs @Onike 600kx2yrs rent",600000.0,,5CRJJ,"Updated 15 Jan 2020, Added 03 Oct 2019",,,
9435,yaba,"Off Glover Estate, ebute metaEbute Metta Yaba Lagos",5 beds 4 baths 4 Toilets,5,4,4,"5 bedroom Semi detached duplex with a room Bq self compound, 4t/4b, ample parking space,",2000000.0,,7CJBW,"Updated 15 Jan 2020, Added 23 Jun 2019",Newly Built,,
9436,yaba,Fola agoroFola Agoro Yaba Lagos,beds baths 1 Toilets,0,0,1,"Open Shop/Office Space/Warehouse about 70sqm with 1toilet on fola agoro road, 1.2m asking",1200000.0,,9CRPK,"Updated 15 Jan 2020, Added 06 Oct 2019",,,
9437,yaba,Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat at moleye Alagomeji 4t 3b #1.2m 1y,1200000.0,,8C,"Updated 15 Jan 2020, Added 05 Sep 2019",,,
9438,yaba,Off fola agoro roadFola Agoro Yaba Lagos,beds 1 baths 1 Toilets,0,1,1,"Just In!!! Decent Roomself at fola agoro 1t/1b, fenced, gated 300kx1yr & half rent required.",300000.0,,8CSL,"Updated 15 Jan 2020, Added 18 Oct 2019",,,
9439,yaba,Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,miniflat in onike 400k one and half year,400000.0,,9CTKX,"Updated 15 Jan 2020, Added 03 Nov 2019",,,
9440,yaba,Sabo Yaba Lagos,beds baths Toilets,0,0,0,Tolet :Big and spacious shop with toilet @ sabo .400k-1yr.,400000.0,,6CURL,"Updated 15 Jan 2020, Added 23 Nov 2019",,,
9443,yaba,AkokaAkoka Yaba Lagos,3 beds baths Toilets,3,0,0,A storey building comprising of 3no of 3 bedrooms with 2 bedrooms and mini flat in siren area of Akoka,50000000.0,,8CHMU,"Updated 15 Jan 2020, Added 16 Jun 2019",,3 Bedroom,"SALES- A storey building comprising of 3no of 3 bedrooms with 2 bedrooms and mini flat in siren area of Akoka
Size:700sqm.
Title:Cfo + Letter of Administration
Price:#50million"
9445,yaba,Fola Agoro Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,"3 Bedroom flat at Hassan Bakare Str. Fola Agoro, upstair, Yoruba tenant working class. #800k 1yr n half.",800000.0,,9CTYB,"Updated 15 Jan 2020, Added 11 Nov 2019",,3 Bedroom,"3 Bedroom flat at Hassan Bakare Str. Fola Agoro, upstair, Yoruba tenant working class. #800k 1yr n half."
9447,yaba,Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built & Executive 3 bedroom flat at Yaba,1600000.0,,3CKXJ,"Updated 15 Jan 2020, Added 21 Jul 2019",Newly Built,"Security
POP Ceiling
Parking Space
Security doors
All Room Ensuit
Drainage System
Big Compound
3 Bedrooms
New",Newly built & Executive 3bedroom flat at Yaba 1.6m per annum.
9470,yaba,AlagomejiAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,"Newly built 3bedroom flat with 2t/2b, 1 room ensuite + wardrobe + Cabinet & Ample Parking space",1500000.0,,6CQEA,"Updated 15 Jan 2020, Added 18 Sep 2019",Newly Built,"Security
Parking Space
24 Hours Security
Security doors
Drainage System
Big Compound
3 Bedrooms
New","Newly built 3bedroom flat with 2t/2b, 1 room ensuite + wardrobe + Cabinet & Ample Parking space, store, water heater, all rooms tiled, g/floor left

Rent 1.5m per annum one yr rent required
Location: Alagomeji, Yaba"
9472,yaba,Old Yaba roadEbute Metta Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Mini flat on Old Yaba rd, 400k, a year rent",400000.0,,8CTXQ,"Updated 15 Jan 2020, Added 11 Nov 2019",,1 Bedroom,"Mini flat on Old Yaba rd, 400k, a year rent, a/c 80,80, caution fee 50k, utilities 30k."
9474,yaba,Off apapa roadEbute Metta Yaba Lagos,2 beds baths Toilets,2,0,0,"New house 2br g/flr #900k x 1yr - 1st & 2nd flr #1m x 1yr off apapa rd, ebute meta west",900000.0,,4CUSK,"Updated 15 Jan 2020, Added 24 Nov 2019",Newly Built,,
9475,yaba,Off apapa roadEbute Metta Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"2 bedroom flat all room ensuite, @ ebute metta west, ground floor 900k, 1st floor and 2nd floor 1m each, a year rent.",900000.0,,2CVG,"Updated 15 Jan 2020, Added 04 Dec 2019",Newly Built,,
9476,yaba,AdekunleEbute Metta Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Newly built miniflat in a lock of flats in adekunle/ebute meta east axis, with parking space, 450kx2yrs rent",450000.0,,5CSZK,"Updated 15 Jan 2020, Added 28 Oct 2019",Newly Built,"Parking Space
1 Bedrooms
New","Newly built miniflat in a lock of flats in adekunle/ebute meta east axis, with parking space, 450kx2yrs rent
Total package 1.1m"
9477,yaba,Onike SaboOnike Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,"Very lovely And Spacious 3Bedroom Flat @ Sabo Onike, Yaba, Lagos, with 2toilets and bath",1500000.0,,6CMT,"Updated 15 Jan 2020, Added 17 Aug 2019",,"Parking Space
Drainage System
Big Compound
3 Bedroom","A Very lovely And Spacious 3Bedroom Flat @ Sabo Onike, Yaba, Lagos, with 2toilets and bath, in a block of 4flats, upstairs, front flat, fenced round with gate and ample parking space, with good electricity as well as adequate security guard in both the compound and it's environment, #1.5M x a year."
9479,yaba,YabaYaba Lagos,beds baths Toilets,0,0,0,Two storey building open plan office space along Muritala Muhammad way 12m per annum,12000000.0,,4CBMY,"Updated 15 Jan 2020, Added 06 Mar 2019",,,
9480,yaba, Fola Agoro Yaba Lagos,3 beds 0 baths 0 Toilets,3,0,0,Lovely and clean with neat compound 3BedRoom flat all ensuit,1500000.0,,3CRFQ,"Updated 15 Jan 2020, Added 02 Oct 2019",,"POP Ceiling
Parking Space
All Room Ensuit
Drainage System
Big Compound
3 Bedroom",Lovely and clean with neat compound 3BR flat all ensuit at Folaagoro for 1.5m Yoruba working class preferably...
9481,yaba,Off eletu odiboAbule Oja Yaba Lagos,beds 1 baths 1 Toilets,0,1,1,Just now!!! Clean single roomself in abule Oja off eletu-odibo 350k one yr rent required,350000.0,,6CWKN,"Updated 15 Jan 2020, Added 29 Dec 2019",,,"Just now!!!
Clean single roomself in abule Oja off eletu-odibo 350k one yr rent required"
9482,yaba,Onike YabaOnike Yaba Lagos,4 beds baths Toilets,4,0,0,4bedrooms flat but d last room is a small room like maid room,1000000.0,,2CWCZ,"Updated 15 Jan 2020, Added 19 Dec 2019",,4 Bedroom,"4bedrooms flat but d last room is a small room like maid room

Rent # 1m
Legel 100k
Agency 200k
No caution fee
Onike, Yaba
Total package 1.4m"
9483,yaba,Alagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Executive 2 bedroom flat upstaits,1200000.0,,9CLUA,"Updated 15 Jan 2020, Added 02 Aug 2019",,"Security
POP Ceiling
Street Lights
Supermarket Nearby
Parking Space
Security doors
All Room Ensuit
Drainage System
Big Compound
2 Bedroom","Just Out!! Executive 2bedroom flat , upstaits, wardrobe, 2minutes drive to third mainland bridge @Alagomeji 1.2m per annum

Total package 1,680,000"
9484,yaba,Ebute Metta Yaba Lagos,2 beds baths Toilets,2,0,0,"2 bedroom on Herbert Macaulay way, Ebute Metta, ground floor, 700k rent",700000.0,,9CSSQ,"Updated 15 Jan 2020, Added 23 Oct 2019",,2 Bedroom,"2 bedroom on Herbert Macaulay way, Ebute Metta, ground floor, 700k rent, a/c 120k, 120k."
